business_name,address,phone,category,subcategory,query,rating,reviews,google_maps_url,source_file
HUB312 - McDonald's Cycle Center,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.7,84,https://www.google.com/maps/place/HUB312+-+McDonald%27s+Cycle+Center/data=!4m7!3m6!1s0x880e2ca7cb1f2977:0x9a26a45d0c71782f!8m2!3d41.8839461!4d-87.6210935!16s%2Fg%2F1ymtsrn71!19sChIJdykfy6csDogRL3hxDF2kJpo?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
3rd Coast Cycles,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.8,83,https://www.google.com/maps/place/3rd+Coast+Cycles/data=!4m7!3m6!1s0x880e2b60dade46a7:0xb10e2554e4ca77ee!8m2!3d41.884871!4d-87.6132652!16s%2Fg%2F11s37fy2c8!19sChIJp0be2mArDogR7nfK5FQlDrE?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Cycle Bike Shop,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.5,162,https://www.google.com/maps/place/Cycle+Bike+Shop/data=!4m7!3m6!1s0x880e2c8388020d97:0x7cfe3e0acf86f634!8m2!3d41.862174!4d-87.6238557!16s%2Fg%2F1vg_dfpr!19sChIJlw0CiIMsDogRNPaGzwo-_nw?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
3rd Coast Cycles Bicycle Repair and Rental: Mobile Dispatch,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.3,68,https://www.google.com/maps/place/3rd+Coast+Cycles+Bicycle+Repair+and+Rental:+Mobile+Dispatch/data=!4m7!3m6!1s0x880e2d4dcd767507:0x1632e49c5e190115!8m2!3d41.891885!4d-87.685367!16s%2Fg%2F11c3svgcv6!19sChIJB3V2zU0tDogRFQEZXpzkMhY?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Specialized Chicago - Lincoln Park,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,5.0,233,https://www.google.com/maps/place/Specialized+Chicago+-+Lincoln+Park/data=!4m7!3m6!1s0x880fd3ddc63571ad:0xbd9a68c314ff96c9!8m2!3d41.920207!4d-87.6488528!16s%2Fg%2F11rc77760w!19sChIJrXE1xt3TD4gRyZb_FMNomr0?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.4,8,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880e2ca41af76cdd:0xba36c8cdbf06ea58!8m2!3d41.8842411!4d-87.629634!16s%2Fg%2F1pv0g683m!19sChIJ3Wz3GqQsDogRWOoGv83INro?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.0,10,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880e2b58c4787e1b:0x41d5e41efa851a46!8m2!3d41.8809581!4d-87.616743!16s%2Fg%2F12lk58k53!19sChIJG354xFgrDogRRhqF-h7k1UE?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,3.8,28,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880fd3514c69d8c1:0x182b5c1313481b77!8m2!3d41.8976601!4d-87.62351!16s%2Fg%2F1jgm0n785!19sChIJwdhpTFHTD4gRdxtIExNcKxg?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,3.7,29,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880fd35cee5fb56b:0xe49cd7959a154a67!8m2!3d41.9117221!4d-87.626804!16s%2Fg%2F1ygbbbnf7!19sChIJa7Vf7lzTD4gRZ0oVmpXXnOQ?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.8,11,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880e2b630c18efd7:0x7940555d452d345c!8m2!3d41.8672261!4d-87.6153554!16s%2Fg%2F11by_nkjn1!19sChIJ1-8YDGMrDogRXDQtRV1VQHk?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
The Bike Lane,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.5,245,https://www.google.com/maps/place/The+Bike+Lane/data=!4m7!3m6!1s0x880fd29ecca30905:0x1484605b6c949c42!8m2!3d41.9198669!4d-87.6926087!16s%2Fg%2F1tgf3tf3!19sChIJBQmjzJ7SD4gRQpyUbFtghBQ?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Trek Bicycle Chicago Wicker Park,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.8,394,https://www.google.com/maps/place/Trek+Bicycle+Chicago+Wicker+Park/data=!4m7!3m6!1s0x880fd2bf4eb20bcf:0x72dd47c2bfb6c730!8m2!3d41.9115963!4d-87.679071!16s%2Fg%2F11f3nkw5pr!19sChIJzwuyTr_SD4gRMMe2v8JH3XI?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Bike 4 Life,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.5,248,https://www.google.com/maps/place/Bike+4+Life/data=!4m7!3m6!1s0x880fcd6aac83aa4b:0x1badb54585791f0a!8m2!3d41.9170727!4d-87.7169374!16s%2Fg%2F11h0qb8vf!19sChIJS6qDrGrND4gRCh95hUW1rRs?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Specialized Chicago - Fulton Market,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.9,136,https://www.google.com/maps/place/Specialized+Chicago+-+Fulton+Market/data=!4m7!3m6!1s0x880e2df333203dd5:0xf99a15a3c9100209!8m2!3d41.8853456!4d-87.6505979!16s%2Fg%2F11szbhvrzf!19sChIJ1T0gM_MtDogRCQIQyaMVmvk?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Big City Bikes,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.4,105,https://www.google.com/maps/place/Big+City+Bikes/data=!4m7!3m6!1s0x880fd2faaae06da5:0x110182b3e45c729e!8m2!3d41.9258846!4d-87.6678279!16s%2Fg%2F11byck9d48!19sChIJpW3gqvrSD4gRnnJc5LOCARE?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.6,5,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880e2cbbcb658131:0x76578cf3139b92fc!8m2!3d41.8826641!4d-87.63253!16s%2Fg%2F1pt_3h_h0!19sChIJMYFly7ssDogR_JKbE_OMV3Y?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Roscoe Village Bikes,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.7,131,https://www.google.com/maps/place/Roscoe+Village+Bikes/data=!4m7!3m6!1s0x880fd2670b02532b:0xc639435a9bd5a0c6!8m2!3d41.9433929!4d-87.6792239!16s%2Fg%2F1tfq9v0y!19sChIJK1MCC2fSD4gRxqDVm1pDOcY?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Offbeat Bikes,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.8,38,https://www.google.com/maps/place/Offbeat+Bikes/data=!4m7!3m6!1s0x880fd34bf266577d:0x7ad67ca317ee644e!8m2!3d41.9318753!4d-87.7051512!16s%2Fg%2F11gwmbq0mr!19sChIJfVdm8kvTD4gRTmTuF6N81no?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
EZ Rider Bike Shop,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,5.0,21,https://www.google.com/maps/place/EZ+Rider+Bike+Shop/data=!4m7!3m6!1s0x880fd3c16467f393:0x37bd21cead2b732b!8m2!3d41.9272185!4d-87.6417037!16s%2Fg%2F11y7h87jh3!19sChIJk_NnZMHTD4gRK3Mrrc4hvTc?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
eBikeling,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.5,137,https://www.google.com/maps/place/eBikeling/data=!4m7!3m6!1s0x880e4ab822b75f23:0xa505e87c63b2d22a!8m2!3d41.8675651!4d-87.7665557!16s%2Fg%2F1q5hrkrhb!19sChIJI1-3IrhKDogRKtKyY3zoBaU?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Beverly Bicycle Shop,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.4,95,https://www.google.com/maps/place/Beverly+Bicycle+Shop/data=!4m7!3m6!1s0x880e255cb2be43e5:0xb2abf581546d5486!8m2!3d41.727475!4d-87.681979!16s%2Fg%2F1tzgpt2m!19sChIJ5UO-slwlDogRhlRtVIH1q7I?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Igor Does My Bike,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.9,118,https://www.google.com/maps/place/Igor+Does+My+Bike/data=!4m7!3m6!1s0x880fd136d3f4e1f1:0x66fec23fb50ee4b0!8m2!3d41.981583!4d-87.6602361!16s%2Fg%2F11y2nkr98g!19sChIJ8eH00zbRD4gRsOQOtT_C_mY?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.7,6,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880e2cc0a2b0adb9:0x35f217329876cd6d!8m2!3d41.8792551!4d-87.639904!16s%2Fg%2F1pt_3znfm!19sChIJua2wosAsDogRbc12mDIX8jU?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Bike Rental,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,1.9,31,https://www.google.com/maps/place/Bike+Rental/data=!4m7!3m6!1s0x880e2b53bdd5fc1f:0x1fcfed1565ab3295!8m2!3d41.8914392!4d-87.6117908!16s%2Fg%2F11c0rbgxwl!19sChIJH_zVvVMrDogRlTKrZRXtzx8?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Village Cycle Center,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.4,350,https://www.google.com/maps/place/Village+Cycle+Center/data=!4m7!3m6!1s0x880fd34669518bcd:0x232baab50439fd74!8m2!3d41.906806!4d-87.634425!16s%2Fg%2F1tfh_5nt!19sChIJzYtRaUbTD4gRdP05BLWqKyM?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
5600 Bikes and Frames,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,3.4,60,https://www.google.com/maps/place/5600+Bikes+and+Frames/data=!4m7!3m6!1s0x880fd1faf865b7bf:0x35aaaeed1d959f66!8m2!3d41.9832705!4d-87.6896215!16s%2Fg%2F12lkdx0vp!19sChIJv7dl-PrRD4gRZp-VHe2uqjU?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Heritage Bikes & Coffee,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.7,387,https://www.google.com/maps/place/Heritage+Bikes+%26+Coffee/data=!4m7!3m6!1s0x880fd255ff826f05:0xfb80f7098d14d566!8m2!3d41.935669!4d-87.662861!16s%2Fg%2F1td540lc!19sChIJBW-C_1XSD4gRZtUUjQn3gPs?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,3.3,17,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880e2ca41af76cdd:0xb5f570ef95cfe142!8m2!3d41.8810317!4d-87.6240843!16s%2Fg%2F12lkzwq2y!19sChIJ3Wz3GqQsDogRQuHPle9w9bU?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Gary's Cycle Shop,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.8,94,https://www.google.com/maps/place/Gary%27s+Cycle+Shop/data=!4m7!3m6!1s0x880fd1bd0f3c953f:0xe17168bea9c034bc!8m2!3d41.9969877!4d-87.6700275!16s%2Fg%2F1tg2l7z8!19sChIJP5U8D73RD4gRvDTAqb5oceE?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Nearly New Bicycles,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.9,237,https://www.google.com/maps/place/Nearly+New+Bicycles/data=!4m7!3m6!1s0x880fd3b70dac889b:0x9de9bd57cae6b50!8m2!3d41.9565133!4d-87.6516503!16s%2Fg%2F1pp2v3gb8!19sChIJm4isDbfTD4gRUGuufNWb3gk?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Ordonez Bike Shop - Chicago | Bicycle Service & Repairs | Bicycle Customization,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.7,77,https://www.google.com/maps/place/Ordonez+Bike+Shop+-+Chicago+%7C+Bicycle+Service+%26+Repairs+%7C+Bicycle+Customization/data=!4m7!3m6!1s0x880fcf9efeabb16b:0x9e2310f82ac52d7f!8m2!3d41.9860487!4d-87.700474!16s%2Fg%2F11pyjsy84c!19sChIJa7Gr_p7PD4gRfy3FKvgQI54?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Uptown Bikes,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.6,149,https://www.google.com/maps/place/Uptown+Bikes/data=!4m7!3m6!1s0x880fd22d33607097:0x8c44f47fdbed8cd7!8m2!3d41.9669395!4d-87.6580835!16s%2Fg%2F1tj4hn7d!19sChIJl3BgMy3SD4gR14zt23_0RIw?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.0,5,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880e2cab45e3c287:0xa4cae574e715b74d!8m2!3d41.8943452!4d-87.6227984!16s%2Fg%2F1ptwwmdvs!19sChIJh8LjRassDogRTbcV53TlyqQ?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Your Community Bike Shop,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,3.6,79,https://www.google.com/maps/place/Your+Community+Bike+Shop/data=!4m7!3m6!1s0x880fd1faf8d83e55:0xa483a1a1ced17082!8m2!3d41.983279!4d-87.6896087!16s%2Fg%2F11cmt7hfmx!19sChIJVT7Y-PrRD4gRgnDRzqGhg6Q?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Stellar Cycleworks,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,5.0,40,https://www.google.com/maps/place/Stellar+Cycleworks/data=!4m7!3m6!1s0x4f361f2d59e7cf27:0x5c9206eb98fb00fe!8m2!3d41.9105597!4d-87.6832105!16s%2Fg%2F11rkmsxd9m!19sChIJJ8_nWS0fNk8R_gD7mOsGklw?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Small Shop Cycles & Service,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.8,131,https://www.google.com/maps/place/Small+Shop+Cycles+%26+Service/data=!4m7!3m6!1s0x880e2be2efdc1003:0x55c32f27efbe6664!8m2!3d41.8171113!4d-87.6070765!16s%2Fg%2F11cmbpd4cs!19sChIJAxDc7-IrDogRZGa-7ycvw1U?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,3.9,7,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880fd39fbbb9b7dd:0x667929cc50459b42!8m2!3d41.9366885!4d-87.636829!16s%2Fg%2F11b67rj24x!19sChIJ3be5u5_TD4gRQptFUMwpeWY?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Kozy's Cyclery - River North,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.3,236,https://www.google.com/maps/place/Kozy%27s+Cyclery+-+River+North/data=!4m7!3m6!1s0x880e2cb4ebbbcf0b:0xe1e412b1dcafb43c!8m2!3d41.8938761!4d-87.6348912!16s%2Fg%2F1tct995n!19sChIJC8-767QsDogRPLSv3LES5OE?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Wheel Fun Rentals | Humboldt Park,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.1,34,https://www.google.com/maps/place/Wheel+Fun+Rentals+%7C+Humboldt+Park/data=!4m7!3m6!1s0x880fcd5f40e3b9b1:0x51063b1f53f41eea!8m2!3d41.9055088!4d-87.7002343!16s%2Fg%2F11g0hnf3xw!19sChIJsbnjQF_ND4gR6h70Ux87BlE?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Bike Clinic,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.0,52,https://www.google.com/maps/place/Bike+Clinic/data=!4m7!3m6!1s0x880e2935a16f54ef:0xe1b8efb445afc51!8m2!3d41.7660636!4d-87.570597!16s%2Fg%2F11k0ls_61f!19sChIJ71RvoTUpDogRUfxaRPuOGw4?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.2,6,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880e2b92704e2225:0xc1a4120a47119066!8m2!3d41.838556!4d-87.608218!16s%2Fg%2F11bbrnnrts!19sChIJJSJOcJIrDogRZpARRwoSpME?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
REI Bike Shop,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.2,39,https://www.google.com/maps/place/REI+Bike+Shop/data=!4m7!3m6!1s0x880fd3c5c5b3775d:0xa48d34529d1feb11!8m2!3d41.9064979!4d-87.650667!16s%2Fg%2F11h4lk4gz4!19sChIJXXezxcXTD4gREesfnVI0jaQ?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Let's Roast Cycles,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.9,163,https://www.google.com/maps/place/Let%27s+Roast+Cycles/data=!4m7!3m6!1s0x880fd2d16a60e42b:0xcebbda6107a07a3b!8m2!3d41.8905022!4d-87.6863467!16s%2Fg%2F1pp2tvzrh!19sChIJK-RgatHSD4gRO3qgB2Hau84?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,3.7,7,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880fd3a210921221:0xd0d0f4019cfbc334!8m2!3d41.9407751!4d-87.639192!16s%2Fg%2F1ptyx9qtj!19sChIJIRKSEKLTD4gRNMP7nAH00NA?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Dragonspine Cycling,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,5.0,26,https://www.google.com/maps/place/Dragonspine+Cycling/data=!4m7!3m6!1s0x880fcd01cba63529:0xbae72b854f0dcb95!8m2!3d41.9603003!4d-87.753965!16s%2Fg%2F11y1vp9dpm!19sChIJKTWmywHND4gRlcsNT4Ur57o?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
"33 N Morgan St, Chicago, IL 60607",-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,5.0,1,"https://www.google.com/maps/place/33+N+Morgan+St,+Chicago,+IL+60607/data=!4m7!3m6!1s0x880e2d63df180cfd:0x9e487a185de4f0b4!8m2!3d41.8827369!4d-87.6518079!16s%2Fg%2F11rq0k3vg0!19sChIJ_QwY32MtDogRtPDkXRh6SJ4?authuser=0&hl=en&rclk=1",Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Johnny Sprockets,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.5,74,https://www.google.com/maps/place/Johnny+Sprockets/data=!4m7!3m6!1s0x880fd1786d016d81:0x4ccd3b9b64fbbd57!8m2!3d41.9808876!4d-87.6685241!16s%2Fg%2F1tfln0kc!19sChIJgW0BbXjRD4gRV737ZJs7zUw?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,3.3,19,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880fd313323ad955:0xc0683f955e24d209!8m2!3d41.922167!4d-87.638888!16s%2Fg%2F1ptzxhd66!19sChIJVdk6MhPTD4gRCdIkXpU_aMA?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,2.8,4,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880e2ddd4138fa25:0xe8d5959d07867b2f!8m2!3d41.8893755!4d-87.6270765!16s%2Fg%2F11ghq92p8v!19sChIJJfo4Qd0tDogRL3uGB52V1eg?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Carmen's Schwinn,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.6,36,https://www.google.com/maps/place/Carmen%27s+Schwinn/data=!4m7!3m6!1s0x880e36cf6d9b0777:0x678f416eff6799c0!8m2!3d41.7920464!4d-87.785059!16s%2Fg%2F1tdky7zz!19sChIJdwebbc82DogRwJln_25Bj2c?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
J.C. Lind Bike Co.,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.9,59,https://www.google.com/maps/place/J.C.+Lind+Bike+Co./data=!4m7!3m6!1s0x880fd34616da8eff:0xc134eb36386b29ae!8m2!3d41.9060832!4d-87.6343843!16s%2Fg%2F1tfbtgyy!19sChIJ_47aFkbTD4gRrilrODbrNME?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
EagleRider Motorcycle Rentals and Tours Chicago,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.6,241,https://www.google.com/maps/place/EagleRider+Motorcycle+Rentals+and+Tours+Chicago/data=!4m7!3m6!1s0x880fb5e6be1e2c01:0x3f2c0d7f76dbd229!8m2!3d42.0079498!4d-87.9334066!16s%2Fg%2F11b7ybjx0r!19sChIJASwevua1D4gRKdLbdn8NLD8?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,3.3,3,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880e2cad945b409f:0x782ce32cf1a87e63!8m2!3d41.8914661!4d-87.626761!16s%2Fg%2F11bbrgxrdx!19sChIJn0BblK0sDogRY36o8SzjLHg?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,3.4,5,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880e2c9b1d12e777:0x627911089a8083ed!8m2!3d41.8678881!4d-87.623041!16s%2Fg%2F1ptzqw0cv!19sChIJd-cSHZssDogR7YOAmggReWI?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Blue City Cycles,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.8,145,https://www.google.com/maps/place/Blue+City+Cycles/data=!4m7!3m6!1s0x880e2c47806ea2f7:0x88da94228272e0fe!8m2!3d41.8360813!4d-87.6459809!16s%2Fg%2F1thcnbyj!19sChIJ96JugEcsDogR_uBygiKU2og?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Green Machine Cycles,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.2,72,https://www.google.com/maps/place/Green+Machine+Cycles/data=!4m7!3m6!1s0x880fd23bcaee37c9:0x7d8f5f70c175cb08!8m2!3d41.9616851!4d-87.6705763!16s%2Fg%2F1yghbb5_k!19sChIJyTfuyjvSD4gRCMt1wXBfj30?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,3.8,4,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880e2c7f5edd35a5:0x1472b5d59ab39687!8m2!3d41.8513752!4d-87.6188346!16s%2Fg%2F12lkchqtk!19sChIJpTXdXn8sDogRh5azmtW1chQ?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
Divvy,-,-,Automobile,Bike_Rentals,Bike rentals in Chicago Illinois,4.5,2,https://www.google.com/maps/place/Divvy/data=!4m7!3m6!1s0x880fd3532772846f:0x3afcbc31130d32a7!8m2!3d41.8957648!4d-87.625908!16s%2Fg%2F11c6slpkw8!19sChIJb4RyJ1PTD4gRpzINEzG8_Do?authuser=0&hl=en&rclk=1,Automobile/Bike_Rentals/Bike_rentals_in_Chicago_Illinois.csv
